matchId,team,player,timeStr,assistStr,isHome
4205504,Athletic Club,Nico Williams,64,assist by Inigo Lekue,True
4205511,Getafe,Borja Mayoral,5,,False
4205511,Getafe,Jaime Mata,37,assist by Mason Greenwood,False
4205511,Getafe,Mason Greenwood,80,,False
4205508,Valencia,Hugo Guillamon,70,assist by Diego Lopez,True
4205508,Barcelona,Joao Félix,55,assist by Raphinha,False
4205510,Las Palmas,Pejino,7,,True
4205510,Cadiz,Christopher Ramos,83,assist by Robert Navarro,False
4205507,Real Madrid,Jude Bellingham,25,assist by Luka Modric,True
4205507,Real Madrid,Rodrygo,37,assist by Lucas Vázquez,True
4205507,Real Madrid,Brahim Diaz,64,assist by Francisco Garcia,True
4205507,Real Madrid,Luka Modric,68,,True
4205507,Villarreal,José Luis Morales,54,assist by Ramon Terrats,False
4205512,Girona,Artem Dovbyk,23,,True
4205512,Girona,Artem Dovbyk,59,,True
4205512,Girona,Cristian Portu,42,assist by Yan Couto,True
4205518,Valencia,Sergi Canos,61,assist by Diego Lopez,False
4205514,Atletico Madrid,Antoine Griezmann,44,assist by Rodrigo Riquelme,True
4205514,Atletico Madrid,Antoine Griezmann,69,,True
4205514,Atletico Madrid,Álvaro Morata,63,assist by Marcos Llorente,True
4205514,Getafe,Borja Mayoral,53,,False
4205514,Getafe,Borja Mayoral,90 + 3,,False
4205514,Getafe,Oscar Rodriguez,87,assist by Damian Suarez,False
4205519,Sevilla,Adrià Pedrosa,23,assist by Suso,False
4205519,Sevilla,Lucas Ocampos,32,assist by Youssef En-Nesyri,False
4205519,Sevilla,Sergio Ramos,49,assist by Suso,False
4205521,Barcelona,Raphinha,33,,True
4205521,Barcelona,Sergi Roberto,60,assist by Raphinha,True
4205521,Barcelona,Sergi Roberto,83,assist by Robert Lewandowski,True
4205521,Almeria,Leo Baptistao,41,assist by Sergio Arribas,False
4205521,Almeria,Edgar González,71,,False
4205513,Athletic Bilbao,Unai Gomez,90 + 4,,True
4205522,Villarreal,Alfonso Pedraza,13,assist by Alexander Sørloth,True
4205522,Villarreal,Aissa Mandi,40,,True
4205522,Villarreal,Daniel Parejo,48,,True
4205522,Celta Vigo,Anastasios Douvikas,52,,False
4205522,Celta Vigo,Jørgen Strand Larsen,57,assist by Manuel Sánchez,False
4205515,Real Betis,Germán Pezzella,88,assist by William Carvalho,True
4205515,Girona,Artem Dovbyk,39,,False
4205520,Real Madrid,Lucas Vázquez,90 + 2,assist by Toni Kroos,False
4205517,Mallorca,Matija Nastasic,12,assist by Daniel Rodriguez,True
4205517,Mallorca,Daniel Rodriguez,53,assist by Pablo Maffeo,True
4205517,Mallorca,Antonio Raillo,62,assist by Daniel Rodriguez,True
4205517,Osasuna,Pablo Ibánez,7,,False
4205517,Osasuna,Raul Garcia,90 + 1,assist by Ezequiel Ávila,False
4205374,Atletico Madrid,Marcos Llorente,46,,True
4205523,Rayo Vallecano,Sergio Camello,45 + 1,,False
4205523,Rayo Vallecano,Sergio Camello,47,assist by Randy Nteka,False
4205532,Real Sociedad,Martin Zubimendi,90 + 6,assist by Mikel Merino,True
4205532,Deportivo Alaves,Luis Rioja,76,,False
4205524,Valencia,Roman Yaremchuk,4,assist by José Gayà,True
4205524,Valencia,Pepelu,27,,True
4205524,Valencia,Pepelu,57,,True
4205524,Villarreal,Gerard Moreno,73,assist by Ilias Akhomach,False
4205530,Granada,Myrto Uzuni,22,assist by Lucas Boye,True
4205530,Granada,Bryan Zaragoza,70,assist by Carlos Neva,True
4205529,Celta Vigo,Iago Aspas,16,,True
4205529,Celta Vigo,Williot Swedberg,90 + 6,,True
4205529,Real Betis,Aitor Ruibal,6,assist by Isco,False
4205531,Real Madrid,Antonio Rüdiger,78,assist by Luka Modric,True
4205527,Girona,Valery Fernández,2,assist by Pablo Torre,True
4205527,Girona,Savio,26,,True
4205527,Girona,Daley Blind,39,assist by Artem Dovbyk,True
4205527,Girona,Iván Martin,90 + 1,assist by Cristian Portu,True
4205527,Atletico Madrid,Álvaro Morata,14,assist by Antoine Griezmann,False
4205527,Atletico Madrid,Álvaro Morata,44,assist by Rodrigo De Paul,False
4205527,Atletico Madrid,Álvaro Morata,54,assist by Rodrigo De Paul,False
4205525,Osasuna,Ante Budimir,27,,True
4205526,Athletic Bilbao,Mikel Vesga,30,assist by Inigo Ruiz de Galarreta,False
4205526,Athletic Bilbao,Aitor Paredes,76,assist by Ander Herrera,False
4205528,Las Palmas,Munir El Haddadi,12,assist by Sandro Ramirez,True
4205528,Barcelona,Ferran Torres,55,assist by Sergi Roberto,False
4205528,Barcelona,Ilkay Gündogan,90 + 3,,False
4205542,Sevilla,Rafa Mir,70,,True
4205542,Sevilla,Lucas Ocampos,82,,True
4205542,Deportivo Alaves,Nahuel Tenaglia,26,assist by Jon Guridi,False
4205542,Deportivo Alaves,Kike Garcia,40,assist by Carlos Vicente,False
4205542,Deportivo Alaves,Rubén Duarte,90,assist by Samuel Omorodion,False
4205540,Las Palmas,Kirian Rodriguez,8,assist by Alberto Moleiro,True
4205540,Las Palmas,Kirian Rodriguez,63,assist by Javier Munoz,True
4205540,Las Palmas,Juanma Herzog,51,assist by Sandro Ramirez,True
4205541,Mallorca,Cyle Larin,43,assist by Giovanni González,True
4205541,Celta Vigo,Iago Aspas,10,assist by Jørgen Strand Larsen,False
4205534,Athletic Club,Alex Berenguer,30,,True
4205534,Athletic Club,Alex Berenguer,42,,True
4205534,Real Sociedad,Mikel Oyarzabal,88,assist by Aihen Munoz,False
4205537,Real Betis,Isco,76,assist by Marc Roca,True
4205538,Cadiz,Rubén Alcaraz,21,,True
4205538,Valencia,Hugo Duro,8,assist by Diego Lopez,False
4205538,Valencia,Diego Lopez,52,assist by Sergi Canos,False
4205538,Valencia,Javier Guerra,90 + 4,assist by Diego Lopez,False
4205538,Valencia,Jesus Vázquez,90 + 8,assist by Alberto Mari,False
4205545,Deportivo Alaves,Luis Rioja,51,,True
4205552,Las Palmas,Alberto Moleiro,35,,False
4205552,Las Palmas,Javier Munoz,83,assist by Sergi Cardona,False
4205551,Villarreal,Alexander Sørloth,45 + 1,assist by Álex Baena,True
4205551,Mallorca,Javi Llabrés,90 + 1,assist by Manu Morlanes,False
4205547,Valencia,Hugo Duro,61,assist by José Gayà,True
4205543,Real Sociedad,Brais Méndez,11,assist by Benat Turrientes,False
4205550,Osasuna,Raul Garcia,9,assist by Pablo Ibánez,True
4205550,Osasuna,Iker Munoz,31,,True
4205550,Osasuna,Jesus Areso,80,,True
4205550,Getafe,Borja Mayoral,64,assist by Enes Ünal,False
4205550,Getafe,Nemanja Maksimovic,68,assist by Luis Milla,False
4205546,Real Madrid,Jude Bellingham,57,,True
4205546,Real Madrid,Vinicius Junior,67,assist by Aurélien Tchouaméni,True
4205546,Real Madrid,Daniel Carvajal,90 + 9,assist by Jude Bellingham,True
4205546,Almeria,Largie Ramazani,1,assist by Lucas Robertone,False
4205546,Almeria,Edgar González,43,,False
4205549,Real Betis,Isco,56,,True
4205549,Real Betis,Isco,59,assist by Luiz Henrique,True
4205549,Barcelona,Ferran Torres,21,assist by Pedri,False
4205549,Barcelona,Ferran Torres,48,,False
4205549,Barcelona,Ferran Torres,90 + 2,assist by Lamine Yamal,False
4205549,Barcelona,Joao Félix,90,assist by Ferran Torres,False
4205544,Girona,Artem Dovbyk,13,assist by Savio,True
4205544,Girona,Artem Dovbyk,15,assist by Cristian Portu,True
4205544,Girona,Artem Dovbyk,19,assist by Yan Couto,True
4205544,Girona,Viktor Tsigankov,56,assist by Savio,True
4205544,Girona,Cristhian Stuani,89,assist by Miguel Gutiérrez,True
4205544,Sevilla,Isaac Romero,10,assist by Adrià Pedrosa,False
4205548,Atletico Madrid,Álvaro Morata,54,assist by Antoine Griezmann,False
4205562,Deportivo Alaves,Samuel Omorodion,10,assist by Carlos Vicente,False
4205562,Deportivo Alaves,Samuel Omorodion,88,assist by Carlos Benavidez,False
4205562,Deportivo Alaves,Luis Rioja,52,,False
4205557,Las Palmas,Javier Munoz,53,assist by Sandro Ramirez,True
4205557,Real Madrid,Vinicius Junior,65,assist by Eduardo Camavinga,False
4205557,Real Madrid,Aurélien Tchouaméni,84,assist by Toni Kroos,False
4205554,Barcelona,Ilkay Gündogan,60,assist by Robert Lewandowski,True
4205554,Barcelona,Pedri,68,assist by Ilkay Gündogan,True
4205554,Barcelona,Eric Bailly,71,,True
4205554,Villarreal,Gerard Moreno,41,assist by Alexander Sørloth,False
4205554,Villarreal,Ilias Akhomach,54,,False
4205554,Villarreal,Goncalo Guedes,84,assist by Alexander Sørloth,False
4205554,Villarreal,Alexander Sørloth,90 + 9,,False
4205554,Villarreal,José Luis Morales,90 + 12,assist by Goncalo Guedes,False
4205559,Real Betis,Sergi Altimira,45 + 1,assist by Nabil Fekir,False
4205555,Girona,Cristian Portu,20,assist by Miguel Gutiérrez,False
4205560,Sevilla,Isaac Romero,24,assist by Marcos Acuna,True
4205560,Osasuna,Ante Budimir,55,assist by David Garcia,False
4205553,Atletico Madrid,Samuel Dias Lino,45 + 5,assist by Antoine Griezmann,True
4205553,Atletico Madrid,Memphis Depay,57,assist by Nahuel Molina,True
4205556,Getafe,Mason Greenwood,21,assist by Juan Iglesias,True
4205556,Getafe,Borja Mayoral,36,,True
4205536,Barcelona,Vitor Roque,63,assist by Joao Cancelo,True
4205535,Atletico Madrid,Reinildo,35,assist by Rodrigo Riquelme,True
4205535,Atletico Madrid,Memphis Depay,90,assist by Antoine Griezmann,True
4205535,Rayo Vallecano,Álvaro Garcia,42,assist by Pep Chavarria,False
4205539,Real Madrid,Joselu,14,assist by Lucas Vázquez,False
4205539,Real Madrid,Joselu,56,assist by Vinicius Junior,False
4205563,Athletic Club,Yuri Berchiche,3,assist by Nico Williams,True
4205563,Athletic Club,Yuri Berchiche,16,assist by Gorka Guruzeta,True
4205563,Athletic Club,Gorka Guruzeta,62,assist by Oihan Sancet,True
4205563,Athletic Club,Iker Muniain,89,assist by Oscar de Marcos,True
4205569,Valencia,Hugo Duro,14,assist by Diego Lopez,True
4205569,Valencia,Roman Yaremchuk,23,assist by Pepelu,True
4205569,Almeria,Sergio Arribas,50,assist by Álex Centelles,False
4205567,Granada,Bruno Méndez,43,assist by Sergio Ruiz,True
4205567,Las Palmas,Pejino,68,assist by Sergi Cardona,False
4205568,Deportivo Alaves,Samuel Omorodion,51,assist by Alex Sola,True
4205568,Barcelona,Robert Lewandowski,22,assist by Ilkay Gündogan,False
4205568,Barcelona,Ilkay Gündogan,49,assist by Pedri,False
4205568,Barcelona,Vitor Roque,63,assist by Héctor Fort,False
4205572,Celta Vigo,Jørgen Strand Larsen,24,assist by Luca de la Torre,False
4205572,Celta Vigo,Luca de la Torre,25,assist by Jørgen Strand Larsen,False
4205572,Celta Vigo,Anastasios Douvikas,90,assist by Jailson,False
4205564,Real Betis,Isco,35,,True
4205564,Getafe,Mason Greenwood,8,,False
4205570,Real Madrid,Brahim Diaz,20,,True
4205570,Atletico Madrid,Marcos Llorente,90 + 3,assist by Memphis Depay,False
4205566,Rayo Vallecano,Isi Palazon,29,assist by Alfonso Espino,True
4205566,Sevilla,Youssef En-Nesyri,19,,False
4205566,Sevilla,Youssef En-Nesyri,45,assist by Isaac Romero,False
4205579,Real Betis,Willian José,6,assist by Johnny,False
4205579,Real Betis,Pablo Fornals,46,assist by Willian José,False
4205577,Deportivo Alaves,Samuel Omorodion,25,assist by Alex Sola,True
4205577,Villarreal,Jorge Cuenca,42,assist by Álex Baena,False
4205582,Osasuna,Ante Budimir,49,assist by Jon Moncayola,False
4205581,Real Madrid,Vinicius Junior,6,assist by Federico Valverde,True
4205581,Real Madrid,Jude Bellingham,35,assist by Vinicius Junior,True
4205581,Real Madrid,Jude Bellingham,54,,True
4205581,Real Madrid,Rodrygo,61,assist by Vinicius Junior,True
4205576,Las Palmas,Alex Suárez,89,assist by Marc Cardona,True
4205576,Las Palmas,Marc Cardona,90 + 5,,True
4205580,Getafe,Borja Mayoral,41,,True
4205580,Getafe,Jaime Mata,45 + 2,,True
4205580,Getafe,Jaime Mata,89,assist by Mason Greenwood,True
4205580,Celta Vigo,Jørgen Strand Larsen,71,assist by Javier Manquillo,False
4205580,Celta Vigo,Tadeo Allende,85,assist by Iago Aspas,False
4205575,Mallorca,Antonio Sánchez,48,,True
4205575,Mallorca,Vedat Muriqi,90 + 1,assist by Daniel Rodriguez,True
4205575,Rayo Vallecano,Álvaro Garcia,76,,False
4205578,Sevilla,Isaac Romero,15,assist by Lucas Ocampos,True
4205574,Barcelona,Lamine Yamal,14,assist by Joao Cancelo,True
4205574,Barcelona,Lamine Yamal,80,,True
4205574,Barcelona,Robert Lewandowski,63,assist by Ilkay Gündogan,True
4205574,Granada,Ricard Sánchez,43,assist by Facundo Pellistri,False
4205574,Granada,Facundo Pellistri,60,assist by Myrto Uzuni,False
4205574,Granada,Ignasi Miquel,66,assist by Faitout Maouassa,False
4205590,Villarreal,Alberto Moreno,56,,True
4205590,Getafe,Nemanja Maksimovic,24,,False
4205584,Atletico Madrid,Marcos Llorente,15,,True
4205584,Atletico Madrid,Marcos Llorente,20,assist by Ángel Correa,True
4205584,Atletico Madrid,Ángel Correa,47,assist by Koke,True
4205584,Atletico Madrid,Ángel Correa,62,,True
4205584,Atletico Madrid,Memphis Depay,87,assist by Rodrigo Riquelme,True
4205589,Osasuna,Ante Budimir,63,assist by Rubén Garcia,True
4205589,Osasuna,Ante Budimir,90 + 1,assist by Jesus Areso,True
4205588,Celta Vigo,Iago Aspas,47,assist by Oscar Mingueza,True
4205588,Barcelona,Robert Lewandowski,45,assist by Lamine Yamal,False
4205588,Barcelona,Robert Lewandowski,90 + 7,,False
4205586,Rayo Vallecano,Raul de Tomas,27,,True
4205586,Real Madrid,Joselu,3,assist by Federico Valverde,False
4205587,Granada,Myrto Uzuni,75,assist by Gerard Gumbau,True
4205587,Almeria,Marc Pubill,9,assist by Sergio Arribas,False
4205585,Mallorca,Antonio Sánchez,4,assist by Cyle Larin,True
4205585,Real Sociedad,Takefusa Kubo,38,assist by Igor Zubeldia,False
4205585,Real Sociedad,Mikel Merino,90 + 3,assist by Jon Pacheco,False
4205583,Athletic Club,Alex Berenguer,2,,True
4205583,Athletic Club,Alex Berenguer,56,assist by Gorka Guruzeta,True
4205583,Athletic Club,Inaki Williams,60,,True
4205583,Girona,Viktor Tsigankov,49,assist by Iván Martin,False
4205583,Girona,Eric Garcia,75,assist by Aleix Garcia,False
4205598,Real Sociedad,Mikel Merino,86,,True
4205598,Villarreal,Santi Comesana,17,assist by Raul Albiol,False
4205598,Villarreal,Santi Comesana,47,assist by Álex Baena,False
4205598,Villarreal,Alexander Sørloth,90 + 5,assist by Goncalo Guedes,False
4205594,Barcelona,Raphinha,20,assist by Jules Koundé,True
4205594,Barcelona,Joao Félix,53,assist by Andreas Christensen,True
4205594,Barcelona,Frenkie de Jong,61,assist by Raphinha,True
4205594,Barcelona,Fermin Lopez,90 + 1,,True
4205601,Deportivo Alaves,Carlos Benavidez,76,assist by Luis Rioja,True
4205601,Mallorca,Matija Nastasic,88,,False
4205593,Almeria,Luka Romero,27,assist by Marc Pubill,True
4205593,Almeria,Luka Romero,64,assist by Jonathan Viera,True
4205593,Atletico Madrid,Ángel Correa,2,assist by Reinildo,False
4205593,Atletico Madrid,Rodrigo De Paul,57,assist by Nahuel Molina,False
4205595,Cadiz,Juanmi,66,assist by Sergi Guardiola,True
4205595,Cadiz,Darwin Machis,90 + 10,,True
4205595,Celta Vigo,Iago Aspas,11,assist by Luca de la Torre,False
4205595,Celta Vigo,Williot Swedberg,58,assist by Manuel Sánchez,False
4205602,Real Betis,Ezequiel Ávila,13,assist by Willian José,True
4205602,Real Betis,Yuri Berchiche,38,,True
4205602,Real Betis,Johnny,67,assist by Nabil Fekir,True
4205602,Athletic Club,Gorka Guruzeta,45 + 7,assist by Alex Berenguer,False
4205600,Las Palmas,Kirian Rodriguez,52,,True
4205600,Osasuna,Unai Garcia,49,assist by Johan Mojica,False
4205597,Real Madrid,Luka Modric,81,,True
4205596,Girona,Viktor Tsigankov,52,assist by Miguel Gutiérrez,True
4205596,Girona,Savio,90 + 1,assist by Pablo Torre,True
4205596,Girona,Savio,90 + 5,assist by Yan Couto,True
4205606,Celta Vigo,Oscar Mingueza,73,assist by Manuel Sánchez,True
4205610,Sevilla,Youssef En-Nesyri,11,,True
4205610,Sevilla,Youssef En-Nesyri,13,assist by Isaac Romero,True
4205610,Sevilla,Sergio Ramos,65,assist by Oliver Torres,True
4205610,Real Sociedad,André Silva,45 + 5,,False
4205610,Real Sociedad,Brais Méndez,90 + 2,,False
4205607,Rayo Vallecano,Florian Lejeune,89,,True
4205607,Cadiz,Javier Hernández,90 + 13,assist by Victor Chust,False
4205605,Getafe,Jaime Mata,11,assist by Diego Rico,True
4205605,Getafe,Mason Greenwood,14,assist by Diego Rico,True
4205605,Getafe,Nemanja Maksimovic,45,assist by Jaime Mata,True
4205605,Las Palmas,Sandro Ramirez,35,assist by Kirian Rodriguez,False
4205605,Las Palmas,Sergi Cardona,50,assist by Mika Mármol,False
4205605,Las Palmas,Munir El Haddadi,57,assist by Javier Munoz,False
4205609,Valencia,Hugo Duro,27,assist by Fran Pérez,True
4205609,Valencia,Roman Yaremchuk,30,,True
4205609,Real Madrid,Vinicius Junior,45 + 5,assist by Rodrygo,False
4205609,Real Madrid,Vinicius Junior,76,assist by Brahim Diaz,False
4205611,Villarreal,Alexander Sørloth,7,,True
4205611,Villarreal,Alexander Sørloth,19,assist by Daniel Parejo,True
4205611,Villarreal,Alexander Sørloth,66,assist by Daniel Parejo,True
4205611,Villarreal,Étienne Capoue,32,assist by Daniel Parejo,True
4205611,Villarreal,Goncalo Guedes,47,assist by Álex Baena,True
4205611,Granada,Theodor Corbeanu,90 + 1,assist by Sergio Ruiz,False
4205604,Atletico Madrid,Rui Silva,8,,True
4205604,Atletico Madrid,Álvaro Morata,44,,True
4205604,Real Betis,William Carvalho,62,assist by Johnny,False
4205608,Mallorca,José Copete,33,assist by Cyle Larin,True
4205612,Osasuna,Ante Budimir,76,assist by Rubén Garcia,True
4205614,Barcelona,Lamine Yamal,73,assist by Robert Lewandowski,True
4205622,Valencia,Hugo Duro,40,assist by Sergi Canos,True
4205620,Cadiz,Juanmi,24,assist by Ruben Sobrino,True
4205620,Cadiz,Juanmi,64,assist by Javier Hernández,True
4205617,Granada,Myrto Uzuni,21,,True
4205617,Granada,Myrto Uzuni,45 + 3,,True
4205617,Real Sociedad,Umar Sadiq,33,assist by Brais Méndez,False
4205617,Real Sociedad,Robin Le Normand,80,assist by Kieran Tierney,False
4205617,Real Sociedad,André Silva,85,,False
4205616,Girona,Cristian Portu,13,assist by Viktor Tsigankov,True
4205616,Girona,Savio,86,assist by Aleix Garcia,True
4205618,Deportivo Alaves,Andoni Gorosabel,44,assist by Antonio Blanco,True
4205619,Athletic Club,Gorka Guruzeta,31,assist by Nico Williams,False
4205619,Athletic Club,Saul Coco,65,,False
4205621,Real Madrid,Vinicius Junior,21,,True
4205621,Real Madrid,Vicente Guaita,79,,True
4205621,Real Madrid,Carlos Dominguez,88,,True
4205621,Real Madrid,Arda Güler,90 + 4,assist by Daniel Ceballos,True
4205615,Real Betis,Guido Rodriguez,30,assist by William Carvalho,True
4205615,Real Betis,Willian José,45 + 2,assist by Pablo Fornals,True
4205615,Villarreal,Álex Baena,40,assist by Alexander Sørloth,False
4205615,Villarreal,Sokratis Papastathopoulos,48,,False
4205615,Villarreal,Alexander Sørloth,67,assist by Gerard Moreno,False
4205613,Almeria,Adrián Embarba,38,assist by Jonathan Viera,True
4205613,Almeria,Marko Milovanovic,90 + 5,assist by Sergio Arribas,True
4205613,Sevilla,Dodi Lukebakio,81,assist by Isaac Romero,False
4205613,Sevilla,Lucas Ocampos,86,assist by Isaac Romero,False
4205628,Real Sociedad,Mikel Merino,28,assist by Mikel Oyarzabal,True
4205628,Real Sociedad,Arsen Zakharyan,68,assist by Brais Méndez,True
4205631,Mallorca,Antonio Raillo,85,assist by Sergi Darder,True
4205625,Osasuna,Ante Budimir,7,,True
4205625,Osasuna,Iker Munoz,90 + 1,assist by Jesus Areso,True
4205625,Real Madrid,Vinicius Junior,4,,False
4205625,Real Madrid,Vinicius Junior,64,assist by Federico Valverde,False
4205625,Real Madrid,Daniel Carvajal,18,assist by Federico Valverde,False
4205625,Real Madrid,Brahim Diaz,61,assist by Federico Valverde,False
4205624,Getafe,Jesus Santiago,33,assist by Ilaix Moriba,True
4205632,Athletic Club,Gorka Guruzeta,32,assist by Nico Williams,True
4205632,Athletic Club,Gorka Guruzeta,37,,True
4205629,Sevilla,Youssef En-Nesyri,18,,True
4205629,Celta Vigo,Carles Pérez,72,assist by Iago Aspas,False
4205629,Celta Vigo,Jørgen Strand Larsen,78,assist by Jonathan Bamba,False
4205626,Almeria,Leo Baptistao,14,assist by Largie Ramazani,False
4205630,Villarreal,Jorge Cuenca,54,,True
4205627,Rayo Vallecano,Florian Lejeune,40,,True
4205627,Rayo Vallecano,Sergio Camello,78,,True
4205623,Barcelona,Joao Félix,38,assist by Robert Lewandowski,False
4205623,Barcelona,Robert Lewandowski,47,assist by Raphinha,False
4205623,Barcelona,Fermin Lopez,65,assist by Robert Lewandowski,False
4205635,Cadiz,Robert Navarro,51,assist by Rubén Alcaraz,True
4205637,Sevilla,Sergio Ramos,5,,False
4205633,Osasuna,José Arnáiz,2,assist by Jesus Areso,False
4205633,Osasuna,Ante Budimir,9,assist by Jon Moncayola,False
4205633,Osasuna,Iker Munoz,61,assist by Alejandro Catena,False
4205634,Barcelona,Raphinha,59,assist by Joao Félix,True
4205641,Girona,Artem Dovbyk,36,,True
4205641,Girona,Artem Dovbyk,65,assist by Cristian Portu,True
4205641,Girona,Cristhian Stuani,90 + 2,,True
4205641,Real Betis,Willian José,45 + 4,,False
4205641,Real Betis,Willian José,76,assist by Pablo Fornals,False
4205638,Real Sociedad,Jon Pacheco,59,assist by Arsen Zakharyan,False
4205639,Real Madrid,Rodrygo,8,assist by Brahim Diaz,True
4205639,Real Madrid,Rodrygo,73,assist by Jude Bellingham,True
4205640,Villarreal,Alexander Sørloth,50,assist by Gerard Moreno,True
4205640,Atletico Madrid,Axel Witsel,9,assist by Rodrigo Riquelme,False
4205640,Atletico Madrid,Saul Niguez,87,assist by César Azpilicueta,False
4205599,Valencia,André Almeida,77,,False
4205645,Real Betis,Juan Miranda,53,assist by Hector Bellerin,True
4205645,Real Betis,Nabil Fekir,83,assist by Isco,True
4205645,Celta Vigo,Jørgen Strand Larsen,90 + 1,assist by Franco Cervi,False
4205644,Atletico Madrid,Antoine Griezmann,34,,True
4205644,Atletico Madrid,Antoine Griezmann,50,,True
4205644,Atletico Madrid,Ángel Correa,45 + 6,assist by Álvaro Morata,True
4205644,Girona,Artem Dovbyk,4,assist by Yan Couto,False
4205646,Real Madrid,Aurélien Tchouaméni,48,,False
4205650,Barcelona,Joao Félix,37,,False
4205648,Sevilla,Youssef En-Nesyri,43,assist by Nemanja Gudelj,False
4205648,Sevilla,Dodi Lukebakio,90 + 3,,False
4205652,Granada,Myrto Uzuni,9,,True
4205652,Granada,Lucas Boye,38,assist by Sergio Ruiz,True
4205643,Athletic Club,Oihan Sancet,66,assist by Gorka Guruzeta,True
4205643,Villarreal,Daniel Parejo,90 + 5,,False
4205649,Real Sociedad,Sheraldo Becker,32,assist by Javi Galán,True
4205649,Real Sociedad,Mikel Oyarzabal,59,assist by Sheraldo Becker,True
4205649,Almeria,Adrián Embarba,30,assist by Marc Pubill,False
4205649,Almeria,Adrián Embarba,88,,False
4205647,Valencia,André Almeida,18,assist by Diego Lopez,False
4205654,Athletic Club,Gorka Guruzeta,24,,True
4205654,Granada,Inaki Williams,6,,False
4205655,Celta Vigo,Iago Aspas,37,assist by Carles Pérez,True
4205655,Celta Vigo,Iago Aspas,76,assist by Anastasios Douvikas,True
4205655,Celta Vigo,Williot Swedberg,39,assist by Iago Aspas,True
4205655,Celta Vigo,Anastasios Douvikas,71,assist by Iago Aspas,True
4205655,Las Palmas,Juanma Herzog,11,assist by Munir El Haddadi,False
4205662,Rayo Vallecano,Pep Chavarria,80,,True
4205662,Rayo Vallecano,Isi Palazon,84,assist by Iván Balliu,True
4205662,Osasuna,Moi Gomez,29,assist by Raul Garcia,False
4205659,Valencia,Pepelu,66,,True
4205659,Real Betis,Ayoze Pérez,19,,False
4205659,Real Betis,Ayoze Pérez,77,,False
4205660,Girona,Eric Garcia,9,assist by Savio,True
4205660,Girona,Iván Martin,22,assist by Miguel Gutiérrez,True
4205660,Girona,Artem Dovbyk,71,assist by Miguel Gutiérrez,True
4205660,Girona,Cristian Portu,82,,True
4205660,Cadiz,Gonzalo Escalante,81,assist by Roger,False
4205656,Getafe,Oscar Rodriguez,29,,True
4205656,Real Sociedad,Ander Barrenetxea,13,assist by Sheraldo Becker,False
4205653,Almeria,Anthony Lozano,30,,True
4205653,Villarreal,Ilias Akhomach,25,assist by Alfonso Pedraza,False
4205653,Villarreal,Alexander Sørloth,90 + 2,assist by Alberto Moreno,False
4205657,Deportivo Alaves,Carlos Benavidez,15,assist by Kike Garcia,True
4205657,Deportivo Alaves,Luis Rioja,90 + 2,assist by Carlos Vicente,True
4205658,Real Madrid,Vinicius Junior,18,,True
4205658,Real Madrid,Lucas Vázquez,73,assist by Vinicius Junior,True
4205658,Real Madrid,Jude Bellingham,90 + 1,assist by Lucas Vázquez,True
4205658,Barcelona,Andreas Christensen,6,assist by Raphinha,False
4205658,Barcelona,Fermin Lopez,69,,False
4205661,Sevilla,Youssef En-Nesyri,61,assist by Suso,True
4205661,Sevilla,Isaac Romero,75,assist by Youssef En-Nesyri,True
4205661,Mallorca,Abdon Prats,90 + 5,assist by Sergi Darder,False
4205672,Real Madrid,Arda Güler,29,assist by Daniel Carvajal,False
4205670,Girona,David Lopez,26,,False
4205670,Girona,Artem Dovbyk,57,,False
4205663,Almeria,Anthony Lozano,41,,True
4205663,Getafe,Mason Greenwood,27,assist by Ilaix Moriba,False
4205663,Getafe,Mason Greenwood,48,,False
4205663,Getafe,Jaime Mata,61,assist by Mason Greenwood,False
4205668,Deportivo Alaves,Giuliano Simeone,48,assist by Kike Garcia,True
4205668,Deportivo Alaves,Jon Guridi,54,,True
4205668,Deportivo Alaves,Carlos Benavidez,86,assist by Alex Sola,True
4205669,Atletico Madrid,Rodrigo De Paul,15,,True
4205669,Atletico Madrid,Ángel Correa,52,assist by Koke,True
4205669,Atletico Madrid,Unai Simon,80,,True
4205669,Athletic Club,Nico Williams,45,assist by Gorka Guruzeta,False
4205666,Cadiz,Omar Mascarell,59,,True
4205666,Mallorca,Vedat Muriqi,12,assist by Martin Valjent,False
4205667,Granada,Facundo Pellistri,29,assist by Sergio Ruiz,True
4205667,Granada,Myrto Uzuni,48,assist by Kamil Jozwiak,True
4205667,Granada,Lucas Boye,90 + 4,,True
4205671,Villarreal,Alexander Sørloth,18,assist by Álex Baena,True
4205671,Villarreal,Alexander Sørloth,74,assist by Álex Baena,True
4205671,Villarreal,Yerson Mosquera,69,assist by Álex Baena,True
4205665,Real Betis,Isco,38,,True
4205665,Sevilla,Kike Salas,56,assist by Marcos Acuna,False
4205664,Barcelona,Fermin Lopez,22,assist by Raphinha,True
4205664,Barcelona,Robert Lewandowski,49,assist by Ilkay Gündogan,True
4205664,Barcelona,Robert Lewandowski,82,assist by Ronald Araujo,True
4205664,Barcelona,Robert Lewandowski,90 + 3,,True
4205664,Valencia,Hugo Duro,27,,False
4205664,Valencia,Pepelu,38,,False
4205675,Athletic Club,Inaki Williams,27,assist by Nico Williams,False
4205675,Athletic Club,Inaki Williams,51,assist by Nico Williams,False
4205681,Real Sociedad,Alex Suárez,33,,True
